osm_type,osm_id,category,name,lat,lon,source_key,source_value,neighbourhood,district,distance_to_neighbourhood_km,osm_assignment_method,osm_outside_boundary_count
node,1435838855,bicycle_parking,,55.6703229,12.5877303,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1435838856,bicycle_parking,,55.6713532,12.5846179,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1435838857,bicycle_parking,,55.6703367,12.589183,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1435838858,bicycle_parking,,55.6700001,12.587909,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1435838860,bicycle_parking,,55.6708631,12.5840533,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1435838861,bicycle_parking,,55.6700289,12.5876381,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1435838863,bicycle_parking,,55.6713653,12.5894432,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1435838869,bicycle_parking,,55.6708328,12.5860864,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1435853759,bicycle_parking,,55.6718948,12.589541,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1435853763,bicycle_parking,,55.6722925,12.5853314,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1435853766,bicycle_parking,,55.672654,12.5875657,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1435853772,bicycle_parking,,55.6720081,12.5897248,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1435853774,bicycle_parking,,55.6719552,12.5887861,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1435853781,bicycle_parking,,55.6719567,12.5882657,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1435853786,bicycle_parking,,55.6723598,12.5902841,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1435853791,bicycle_parking,,55.6717253,12.5879036,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1435853794,bicycle_parking,,55.6731426,12.5882101,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1437249075,bicycle_parking,,55.6809682,12.6072934,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1437249077,bicycle_parking,,55.6822612,12.6063009,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1437249078,bicycle_parking,,55.6804919,12.6063761,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1437249081,bicycle_parking,,55.6813463,12.6071574,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1437249082,bicycle_parking,,55.6815882,12.6076555,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1437249083,bicycle_parking,,55.6791588,12.6062849,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1437249084,bicycle_parking,,55.6822929,12.6079746,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1437249085,bicycle_parking,,55.6807354,12.606317,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1437249086,bicycle_parking,,55.6823595,12.6059791,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1437249089,bicycle_parking,,55.6812268,12.6054346,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1437249090,bicycle_parking,,55.6829646,12.606949,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1437249091,bicycle_parking,,55.6809017,12.604182,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1437249092,bicycle_parking,,55.6794771,12.6067623,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1437249093,bicycle_parking,,55.6799777,12.6069393,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1437249094,bicycle_parking,,55.6822657,12.6067221,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1437249096,bicycle_parking,,55.6810106,12.6073711,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1437249097,bicycle_parking,,55.6814148,12.605488,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1437249098,bicycle_parking,,55.680585,12.6038803,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1437249099,bicycle_parking,,55.681694,12.6059393,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1437249100,bicycle_parking,,55.6803752,12.6037105,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1437249101,bicycle_parking,,55.6818175,12.605491,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1437249103,bicycle_parking,,55.6816518,12.607583,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1437249104,bicycle_parking,,55.6795664,12.6067703,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1439744394,bar,Library Bar,55.6738595,12.5646995,amenity,bar,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,1439767541,bicycle_parking,,55.6823386,12.6047558,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1439767543,bicycle_parking,,55.6819741,12.6034764,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1439767544,bicycle_parking,,55.6827667,12.6055954,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1439767546,bicycle_parking,,55.683212,12.6046923,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1439767547,bicycle_parking,,55.6811046,12.6028139,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1439767548,bicycle_parking,,55.679991,12.6020994,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1439767550,bicycle_parking,,55.6811107,12.6041577,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1439767552,bicycle_parking,,55.679527,12.6017386,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1439767553,bicycle_parking,,55.681342,12.6032861,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1439767554,bicycle_parking,,55.6827298,12.6041461,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1439767555,bicycle_parking,,55.6835543,12.604729,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1439767556,bicycle_parking,,55.6830538,12.6050803,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1439767557,bicycle_parking,,55.6812513,12.6036507,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1439767558,bicycle_parking,,55.6814408,12.6016325,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1439767559,bicycle_parking,,55.6814449,12.603699,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1439767560,bicycle_parking,,55.6834394,12.6050616,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1439767561,bicycle_parking,,55.6825352,12.6049436,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1439767563,bicycle_parking,,55.6824974,12.6038009,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1439767565,bicycle_parking,,55.6818774,12.6042006,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1439767567,bicycle_parking,,55.6819469,12.6033101,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1439767569,bicycle_parking,,55.6825457,12.6039941,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1439767573,bicycle_parking,,55.6813768,12.6013172,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1439767574,bicycle_parking,,55.6822555,12.6035704,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1439767575,bicycle_parking,,55.6827741,12.6040343,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1439767577,bicycle_parking,,55.6816717,12.6032189,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1439767578,bicycle_parking,,55.6828633,12.6051941,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1439767579,bicycle_parking,,55.6817216,12.6031143,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1439767580,bicycle_parking,,55.6815916,12.6039485,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1440868237,bakery,Lagkagehuset,55.694177,12.549368,shop,bakery,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,1441896567,bicycle_parking,,55.6754185,12.5689214,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1443471679,bar,Borgerkroen,55.686467,12.5876904,amenity,bar,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1444428646,bicycle_parking,,55.679311,12.5735621,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1444428655,bicycle_parking,,55.6790902,12.5717242,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1444428656,bicycle_parking,,55.6791884,12.5729291,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1444428657,bicycle_parking,,55.6792489,12.5736157,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1444428658,bicycle_parking,,55.6790735,12.5718247,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1444428661,bicycle_parking,,55.679307,12.5733776,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1444428664,bicycle_parking,,55.6797147,12.5722718,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1444428666,bicycle_parking,,55.6807945,12.5730657,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1444428684,bicycle_parking,,55.6792293,12.5731516,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1444428686,bicycle_parking,,55.6804164,12.5730389,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1444428689,bicycle_parking,,55.6798418,12.5728994,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1444428690,bicycle_parking,,55.6791249,12.5726178,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1444428691,bicycle_parking,,55.679072,12.5722906,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1446079687,bicycle_parking,,55.6756638,12.5816681,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1446079688,bicycle_parking,,55.6732967,12.5819792,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1446079692,bicycle_parking,,55.6731417,12.5816587,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1446079695,bicycle_parking,,55.6729577,12.5816125,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1446079704,bicycle_parking,,55.6753719,12.583146,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1446079706,bicycle_parking,,55.6749514,12.5847848,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1446079708,bicycle_parking,,55.6732014,12.5817217,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1446079709,bicycle_parking,,55.6729176,12.5811941,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1446079712,bicycle_parking,,55.6757545,12.5819122,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1446079714,bicycle_parking,,55.6751767,12.584825,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1446079719,bicycle_parking,,55.6746027,12.5846203,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1446273097,bicycle_parking,,55.6761665,12.5743564,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1446273100,bicycle_parking,,55.6768229,12.5823681,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1446273101,bicycle_parking,,55.6759934,12.57389,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1446273117,bicycle_parking,,55.6760083,12.5755774,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1446273121,bicycle_parking,,55.6770679,12.5774812,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1446273130,bicycle_parking,,55.6763145,12.5762961,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1446278186,bicycle_parking,,55.6833075,12.5657946,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1446278197,bicycle_parking,,55.6770588,12.5730582,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1446278198,bicycle_parking,,55.6783246,12.5722614,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1446278202,bicycle_parking,,55.6782339,12.5720148,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1446278213,bicycle_parking,,55.6772461,12.5733266,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1446278214,bicycle_parking,,55.6782717,12.5721407,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1446278215,bicycle_parking,,55.6834361,12.5653092,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1446278222,bicycle_parking,,55.683436,12.5651189,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1446278224,bicycle_parking,,55.6777469,12.572444,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1446278841,bicycle_parking,,55.6810014,12.5620987,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1446668766,bicycle_parking,,55.6673458,12.5826208,amenity,bicycle_parking,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,1446670745,bicycle_parking,,55.6882301,12.5812291,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1446941359,bicycle_parking,,55.6742068,12.5714518,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1446941363,bicycle_parking,,55.6781981,12.5656368,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1446941371,bicycle_parking,,55.6767122,12.5671798,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1446941373,bicycle_parking,,55.6783387,12.5658702,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1446941377,bicycle_parking,,55.6792628,12.56458,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1448371738,toilets,,55.6527083,12.5980572,amenity,toilets,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,1448400019,restaurant,Oysters & Grill,55.6928738,12.551605,amenity,restaurant,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,1448418513,restaurant,La Rocca,55.6847357,12.5661151,amenity,restaurant,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1448422015,restaurant,Höst,55.6832824,12.5661022,amenity,restaurant,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1449431262,restaurant,Yuan Hong,55.7131196,12.5738763,amenity,restaurant,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,1452350634,restaurant,Spuntino,55.6727576,12.5521715,amenity,restaurant,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,1452479193,bicycle_parking,,55.6815124,12.6049804,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1452555944,supermarket,Rema 1000 Jyllingvej,55.6916158,12.4821596,shop,supermarket,Vanløse,Vanløse,0.0,official_boundary_point_in_polygon,2906
node,1453508499,bicycle_parking,,55.6784308,12.5820656,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1453508503,bicycle_parking,,55.6788165,12.5811403,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1453508505,bicycle_parking,,55.6784747,12.5821407,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1453508508,bicycle_parking,,55.6789965,12.5817223,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1453508511,bicycle_parking,,55.6783507,12.5815748,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1453508514,bicycle_parking,,55.6789844,12.5819315,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1453508518,toilets,,55.679001,12.5818189,amenity,toilets,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1453508520,bicycle_parking,,55.6789103,12.581202,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1453510446,restaurant,Restaurant Maven,55.678578,12.5815308,amenity,restaurant,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1453510452,bicycle_parking,,55.6780857,12.5834002,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1453855043,restaurant,Magasasa,55.6723586,12.5630101,amenity,restaurant,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,1455724005,bicycle_parking,,55.6822365,12.5769144,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1455724008,bicycle_parking,,55.6826554,12.5775796,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1455724010,bicycle_parking,,55.6831032,12.5736109,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1455724011,bicycle_parking,,55.6809874,12.5784567,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1455724012,bicycle_parking,,55.6809594,12.5762975,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1455724013,bicycle_parking,,55.6827053,12.5774884,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1455724015,bicycle_parking,,55.6808127,12.58029,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1455724017,bicycle_parking,,55.6806441,12.579189,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1455724020,bicycle_parking,,55.6811885,12.5794089,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1455724022,bicycle_parking,,55.6808687,12.5800204,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1455724235,bicycle_parking,,55.6851821,12.5671874,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1456562873,bicycle_parking,,55.6791385,12.5867905,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1456562877,bicycle_parking,,55.6791309,12.5872265,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1456562878,bicycle_parking,,55.6787891,12.5869783,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1456562879,bicycle_parking,,55.6789525,12.5871285,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1456562884,bicycle_parking,,55.6790447,12.5849747,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1456562886,bicycle_parking,,55.6809092,12.5846886,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1456562887,toilets,,55.680465,12.5877162,amenity,toilets,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1456562895,bicycle_parking,,55.6812405,12.5852536,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1456562896,bicycle_parking,,55.6804965,12.5874477,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1456562898,bicycle_parking,,55.678954,12.5869515,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1456562907,bicycle_parking,,55.6789101,12.5851222,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1456563124,bicycle_parking,,55.6818249,12.5837473,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1456563125,bicycle_parking,,55.6821274,12.5837405,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1456563128,bicycle_parking,,55.6819088,12.5838424,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1456566412,bicycle_parking,,55.6791768,12.5858541,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1457621523,supermarket,365discount,55.6842272,12.5676544,shop,supermarket,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1458183196,bicycle_parking,,55.6806072,12.5723378,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1458183210,bicycle_parking,,55.6805346,12.572531,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1458183222,bicycle_parking,,55.6801943,12.5723405,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1458183237,bicycle_parking,,55.6756724,12.567019,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1458183240,bicycle_parking,,55.6805195,12.5718309,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1458205736,bicycle_parking,,55.6788174,12.5673986,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1458205748,bicycle_parking,,55.6793732,12.5697509,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1458205760,bicycle_parking,,55.6790533,12.5685439,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1458205763,bicycle_parking,,55.6793263,12.5684714,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1458205788,bicycle_parking,,55.6793444,12.5696234,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1458213375,bicycle_parking,,55.6784779,12.5690843,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1458213376,bicycle_parking,,55.6786231,12.5694357,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1458213377,bicycle_parking,,55.6781452,12.568159,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1458216277,bicycle_parking,,55.6752668,12.5852411,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1458216278,bicycle_parking,,55.6752393,12.5857017,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1459361372,supermarket,Den Vietnamesiske Købmand,55.6611129,12.6069427,shop,supermarket,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,1460807722,toilets,,55.628034,12.5902486,amenity,toilets,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,1460937659,bicycle_parking,,55.6501696,12.548748,amenity,bicycle_parking,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,1460942895,bicycle_parking,,55.667685,12.577718,amenity,bicycle_parking,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,1461227502,bicycle_parking,,55.6752244,12.5758762,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1461233383,bicycle_parking,,55.6760947,12.5735978,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1461233691,bicycle_parking,,55.6761635,12.573482,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1461251767,bicycle_parking,,55.676191,12.573174,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1461255821,bicycle_parking,,55.6760426,12.5709693,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1461259019,bicycle_parking,,55.6763871,12.5713378,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1461278596,bicycle_parking,,55.6772146,12.5712281,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1461280015,bicycle_parking,,55.6773402,12.5709517,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1461294453,bicycle_parking,,55.677036,12.575634,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1461296113,bicycle_parking,,55.677163,12.575301,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1461300646,bicycle_parking,,55.678323,12.574072,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
